"id"	"hr"	"datetime"	"time"	"trl_no"	"blk_no"	"cd_so"	"cd_fr"	"img"	"rslt"	"rate"	"rt"	"r_ans"	"angle"	"end_spin"	"t_now"	"AQ"	"TAS"	"DDF"	"DIF"	"EOT"	"EC"	"PT"	"TheOutcome"	"Gain"	"PE"
"129"	"09_A"	80	"31-May-2019 11:30:22"	14940.0376	129	22	2	2	"wheel_04"	"1"	58.7912	1644.2164	1	1006.9757	300	14946.6667	23	51	14	18	19	17	15	-0.83	5	5.83
"130"	"09_A"	80	"31-May-2019 11:30:32"	14950.0041	130	22	2	2	"wheel_01"	"1"	71.978	2334.4057	1	888.319	180	14957.3632	23	51	14	18	19	17	15	-1	5	6
"131"	"09_A"	80	"31-May-2019 11:30:42"	14959.9687	131	22	2	2	"wheel_05"	"2"	26.9231	2221.7999	1	1038.9288	324	14967.1927	23	51	14	18	19	17	15	0	-5	-5
"132"	"09_A"	80	"31-May-2019 11:30:53"	14970.9378	132	22	2	2	"wheel_07"	"1"	66.1172	1809.8587	1	854.6446	120	14977.7091	23	51	14	18	19	17	15	0.83	5	4.17
"133"	"09_A"	80	"31-May-2019 11:31:07"	14985.245	133	23	1	1	"wheel_08"	"3"	50	1298.2	1	1039.2223	324	14991.5156	23	51	14	18	19	17	15	0	0	0
"134"	"09_A"	80	"31-May-2019 11:31:17"	14995.2134	134	23	1	1	"wheel_09"	"1"	61.7216	1103.1819	1	1000.8104	288	15001.2801	23	51	14	18	19	17	15	1	5	4
"135"	"09_A"	80	"31-May-2019 11:31:27"	15005.1795	135	23	1	1	"wheel_12"	"1"	60.989	1451.0162	1	810.2908	90	15011.6275	23	51	14	18	19	17	15	1.67	5	3.33
"136"	"09_A"	80	"31-May-2019 11:31:37"	15015.1526	136	23	1	1	"wheel_11"	"3"	47.9853	773.8936	1	767.6217	36	15020.8895	23	51	14	18	19	17	15	2	0	-2
"137"	"09_A"	80	"31-May-2019 11:31:47"	15025.1282	137	23	1	1	"wheel_07"	"2"	38.2784	1310.1783	1	754.5908	30	15031.4586	23	51	14	18	19	17	15	0.83	-5	-5.83
"138"	"09_A"	80	"31-May-2019 11:31:58"	15036.1027	138	23	1	1	"wheel_03"	"1"	65.2015	2384.5523	1	1055.9378	330	15043.4789	23	51	14	18	19	17	15	-1.67	5	6.67
"139"	"09_A"	80	"31-May-2019 11:32:13"	15050.4076	139	24	1	1	"wheel_08"	"2"	48.9011	3264.6955	1	950.6393	216	15058.6881	23	51	14	18	19	17	15	0	-5	-5
"140"	"09_A"	80	"31-May-2019 11:32:23"	15060.3719	140	24	1	1	"wheel_11"	"2"	35.5311	1412.2807	1	820.9855	108	15066.8029	23	51	14	18	19	17	15	2	-5	-7
"141"	"09_A"	80	"31-May-2019 11:32:33"	15070.346	141	24	1	1	"wheel_06"	"3"	49.2674	1361.0788	1	878.3882	150	15076.7033	23	51	14	18	19	17	15	-0.83	0	0.83
"142"	"09_A"	80	"31-May-2019 11:32:42"	15080.3189	142	24	1	1	"wheel_10"	"1"	54.5788	2209.7824	1	935.2838	210	15087.5208	23	51	14	18	19	17	15	0.83	5	4.17
"143"	"09_A"	80	"31-May-2019 11:32:52"	15090.303	143	24	1	1	"wheel_09"	"3"	45.0549	3803.8777	1	870.662	144	15099.1385	23	51	14	18	19	17	15	1	0	-1
"144"	"09_A"	80	"31-May-2019 11:33:03"	15101.2684	144	24	1	1	"wheel_12"	"3"	45.9707	1244.2243	1	1005.8285	300	15107.5698	23	51	14	18	19	17	15	1.67	0	-1.67
"145"	"09_B"	80	"31-May-2019 11:01:55"	5144.1359	1	1	1	2	"wheel_10"	"3"	51.8315	2352.1313	1	1048.0908	330	5151.7031	17	33	9	13	11	16	16	0.83	0	-0.83
"146"	"09_B"	80	"31-May-2019 11:02:05"	5154.2306	2	1	1	2	"wheel_11"	"2"	33.8828	2461.5811	1	821.9604	108	5161.779	17	33	9	13	11	16	16	2	-5	-7
"147"	"09_B"	80	"31-May-2019 11:02:15"	5164.2979	3	1	1	2	"wheel_07"	"3"	48.9011	1716.6703	1	991.4063	270	5171.1611	17	33	9	13	11	16	16	0.83	0	-0.83
"148"	"09_B"	80	"31-May-2019 11:02:25"	5174.3454	4	1	1	2	"wheel_08"	"1"	57.8755	1191.1224	1	796.6271	72	5180.5944	17	33	9	13	11	16	16	0	5	5
"149"	"09_B"	80	"31-May-2019 11:02:35"	5184.4264	5	1	1	2	"wheel_01"	"3"	48.9011	1098.1945	1	782.0847	72	5190.6395	17	33	9	13	11	16	16	-1	0	1
"150"	"09_B"	80	"31-May-2019 11:02:46"	5195.4917	6	1	1	2	"wheel_12"	"1"	64.4689	1441.5719	1	795.1674	90	5202.0009	17	33	9	13	11	16	16	1.67	5	3.33
"151"	"09_B"	80	"31-May-2019 11:03:00"	5209.887	7	2	2	2	"wheel_07"	"1"	65.9341	1790.4394	1	847.9223	120	5216.7221	17	33	9	13	11	16	16	0.83	5	4.17
"152"	"09_B"	80	"31-May-2019 11:03:10"	5219.9185	8	2	2	2	"wheel_05"	"2"	33.3333	2426.6068	1	1031.7086	324	5227.3761	17	33	9	13	11	16	16	0	-5	-5
"153"	"09_B"	80	"31-May-2019 11:03:20"	5229.9592	9	2	2	2	"wheel_01"	"1"	69.2308	2167.852	1	896.644	180	5237.2186	17	33	9	13	11	16	16	-1	5	6
"154"	"09_B"	80	"31-May-2019 11:03:31"	5240.0132	10	2	2	2	"wheel_03"	"3"	50.7326	1605.5755	1	954.7945	240	5246.7186	17	33	9	13	11	16	16	-1.67	0	1.67
"155"	"09_B"	80	"31-May-2019 11:03:41"	5250.0569	11	2	2	2	"wheel_02"	"2"	39.1941	1750.7405	1	974.384	252	5256.8828	17	33	9	13	11	16	16	-2	-5	-3
"156"	"09_B"	80	"31-May-2019 11:03:52"	5261.1299	12	2	2	2	"wheel_04"	"1"	67.5824	2139.9352	1	1030.1638	300	5268.3591	17	33	9	13	11	16	16	-0.83	5	5.83
"157"	"09_B"	80	"31-May-2019 11:04:06"	5275.5332	13	3	1	2	"wheel_10"	"2"	39.1941	1360.2971	1	779.1359	60	5281.9842	17	33	9	13	11	16	16	0.83	-5	-5.83
"158"	"09_B"	80	"31-May-2019 11:04:16"	5285.5857	14	3	1	2	"wheel_02"	"3"	50.7326	1840.1854	1	815.4034	108	5292.5039	17	33	9	13	11	16	16	-2	0	2
"159"	"09_B"	80	"31-May-2019 11:04:26"	5295.6308	15	3	1	2	"wheel_04"	"2"	34.7985	1609.5486	1	841.5689	120	5302.2652	17	33	9	13	11	16	16	-0.83	-5	-4.17
"160"	"09_B"	80	"31-May-2019 11:04:36"	5305.688	16	3	1	2	"wheel_06"	"1"	65.3846	2223.4203	1	735.2877	30	5313.0335	17	33	9	13	11	16	16	-0.83	5	5.83
"161"	"09_B"	80	"31-May-2019 11:04:46"	5315.7285	17	3	1	2	"wheel_01"	"2"	32.6007	1593.2255	1	1017.9008	288	5322.4003	17	33	9	13	11	16	16	-1	-5	-4
"162"	"09_B"	80	"31-May-2019 11:04:57"	5326.7851	18	3	1	2	"wheel_05"	"3"	51.6484	1706.3205	1	830.2235	108	5333.53	17	33	9	13	11	16	16	0	0	0
"163"	"09_B"	80	"31-May-2019 11:05:12"	5341.1557	19	4	2	1	"wheel_03"	"2"	40.6593	1771.3707	1	818.8061	90	5348.0171	17	33	9	13	11	16	16	-1.67	-5	-3.33
"164"	"09_B"	80	"31-May-2019 11:05:22"	5351.2123	20	4	2	1	"wheel_09"	"2"	38.4615	2157.7039	1	758.4219	36	5358.4889	17	33	9	13	11	16	16	1	-5	-6
"165"	"09_B"	80	"31-May-2019 11:05:32"	5361.2524	21	4	2	1	"wheel_06"	"1"	63.7363	1410.4719	1	735.1024	30	5367.7113	17	33	9	13	11	16	16	-0.83	5	5.83
"166"	"09_B"	80	"31-May-2019 11:05:42"	5371.3099	22	4	2	1	"wheel_02"	"1"	62.4542	1774.4398	1	746.6648	36	5378.2002	17	33	9	13	11	16	16	-2	5	7
"167"	"09_B"	80	"31-May-2019 11:05:52"	5381.3633	23	4	2	1	"wheel_05"	"2"	31.8681	2174.4281	1	1031.6971	324	5388.5839	17	33	9	13	11	16	16	0	-5	-5
"168"	"09_B"	80	"31-May-2019 11:06:03"	5392.4401	24	4	2	1	"wheel_04"	"3"	48.3516	1825.8228	1	737.1084	30	5399.304	17	33	9	13	11	16	16	-0.83	0	0.83
"169"	"09_B"	80	"31-May-2019 11:06:17"	5406.8738	25	5	1	1	"wheel_03"	"1"	63.1868	1343.4828	1	1048.8357	330	5413.278	17	33	9	13	11	16	16	-1.67	5	6.67
"170"	"09_B"	80	"31-May-2019 11:06:27"	5416.9335	26	5	1	1	"wheel_11"	"3"	50	1060.3569	1	748.7391	36	5423.0647	17	33	9	13	11	16	16	2	0	-2
"171"	"09_B"	80	"31-May-2019 11:06:38"	5426.9906	27	5	1	1	"wheel_07"	"2"	42.674	1074.0226	1	762.8114	30	5433.1348	17	33	9	13	11	16	16	0.83	-5	-5.83
"172"	"09_B"	80	"31-May-2019 11:06:48"	5437.0168	28	5	1	1	"wheel_08"	"3"	50	1053.0164	1	1049.9166	324	5443.1153	17	33	9	13	11	16	16	0	0	0
"173"	"09_B"	80	"31-May-2019 11:06:58"	5447.0719	29	5	1	1	"wheel_09"	"1"	60.6227	1357.1623	1	994.7189	288	5453.5339	17	33	9	13	11	16	16	1	5	4
"174"	"09_B"	80	"31-May-2019 11:07:09"	5458.1283	30	5	1	1	"wheel_12"	"1"	59.3407	1409.7823	1	812.4445	90	5464.6491	17	33	9	13	11	16	16	1.67	5	3.33
"175"	"09_B"	80	"31-May-2019 11:07:23"	5472.5249	31	6	1	1	"wheel_02"	"1"	60.6227	1541.4475	1	765.7924	36	5479.166	17	33	9	13	11	16	16	-2	5	7
"176"	"09_B"	80	"31-May-2019 11:07:33"	5482.5723	32	6	1	1	"wheel_09"	"2"	37.7289	1377.0366	1	758.7298	36	5489.033	17	33	9	13	11	16	16	1	-5	-6
"177"	"09_B"	80	"31-May-2019 11:07:43"	5492.6289	33	6	1	1	"wheel_04"	"3"	50	875.2672	1	746.8737	30	5498.5864	17	33	9	13	11	16	16	-0.83	0	0.83
"178"	"09_B"	80	"31-May-2019 11:07:53"	5502.6839	34	6	1	1	"wheel_03"	"2"	35.7143	1743.1549	1	805.7889	90	5509.507	17	33	9	13	11	16	16	-1.67	-5	-3.33
"179"	"09_B"	80	"31-May-2019 11:08:03"	5512.7267	35	6	1	1	"wheel_05"	"2"	35.1648	2025.5992	1	1058.1639	324	5519.8826	17	33	9	13	11	16	16	0	-5	-5
"180"	"09_B"	80	"31-May-2019 11:08:14"	5523.7998	36	6	1	1	"wheel_06"	"1"	56.7766	1590.1695	1	741.9202	30	5530.4726	17	33	9	13	11	16	16	-0.83	5	5.83
"181"	"09_B"	80	"31-May-2019 11:08:29"	5538.1864	37	7	2	2	"wheel_06"	"1"	60.4396	1822.2268	1	763.5471	30	5545.1197	17	33	9	13	11	16	16	-0.83	5	5.83
"182"	"09_B"	80	"31-May-2019 11:08:39"	5548.24	38	7	2	2	"wheel_01"	"2"	38.8278	1675.7847	1	1010.1902	288	5554.967	17	33	9	13	11	16	16	-1	-5	-4
"183"	"09_B"	80	"31-May-2019 11:08:49"	5558.2838	39	7	2	2	"wheel_02"	"3"	50	769.7216	1	820.8512	108	5564.1906	17	33	9	13	11	16	16	-2	0	2
"184"	"09_B"	80	"31-May-2019 11:08:59"	5568.341	40	7	2	2	"wheel_05"	"3"	50	724.0115	1	835.5692	108	5574.2241	17	33	9	13	11	16	16	0	0	0
"185"	"09_B"	80	"31-May-2019 11:09:09"	5578.383	41	7	2	2	"wheel_04"	"2"	37.9121	1919.2933	1	835.6521	120	5585.4307	17	33	9	13	11	16	16	-0.83	-5	-4.17
"186"	"09_B"	80	"31-May-2019 11:09:20"	5589.4546	42	7	2	2	"wheel_10"	"2"	37.9121	2456.5792	1	772.3061	60	5596.9909	17	33	9	13	11	16	16	0.83	-5	-5.83
"187"	"09_B"	80	"31-May-2019 11:09:34"	5603.8436	43	8	1	1	"wheel_08"	"2"	40.6593	1303.3925	1	931.2849	216	5610.1914	17	33	9	13	11	16	16	0	-5	-5
"188"	"09_B"	80	"31-May-2019 11:09:44"	5613.8981	44	8	1	1	"wheel_06"	"3"	50	2172.3261	1	873.9154	150	5621.1939	17	33	9	13	11	16	16	-0.83	0	0.83
"189"	"09_B"	80	"31-May-2019 11:09:54"	5623.9388	45	8	1	1	"wheel_11"	"2"	36.0806	1576.4524	1	819.3446	108	5630.5832	17	33	9	13	11	16	16	2	-5	-7
"190"	"09_B"	80	"31-May-2019 11:10:05"	5633.9963	46	8	1	1	"wheel_09"	"3"	50.3663	768.2064	1	874.6635	144	5639.8191	17	33	9	13	11	16	16	1	0	-1
"191"	"09_B"	80	"31-May-2019 11:10:15"	5644.0507	47	8	1	1	"wheel_12"	"3"	50	775.5987	1	1021.9787	300	5649.922	17	33	9	13	11	16	16	1.67	0	-1.67
"192"	"09_B"	80	"31-May-2019 11:10:26"	5655.1264	48	8	1	1	"wheel_10"	"1"	59.707	1584.0456	1	933.6616	210	5661.8071	17	33	9	13	11	16	16	0.83	5	4.17
"193"	"09_B"	80	"31-May-2019 11:10:40"	5669.4947	49	9	2	1	"wheel_09"	"3"	50	676.8262	1	870.6056	144	5675.3291	17	33	9	13	11	16	16	1	0	-1
"194"	"09_B"	80	"31-May-2019 11:10:50"	5679.5364	50	9	2	1	"wheel_10"	"1"	61.5385	1533.5451	1	933.1835	210	5686.1365	17	33	9	13	11	16	16	0.83	5	4.17
"195"	"09_B"	80	"31-May-2019 11:11:00"	5689.59	51	9	2	1	"wheel_12"	"3"	50	857.8268	1	1027.1014	300	5695.5928	17	33	9	13	11	16	16	1.67	0	-1.67
"196"	"09_B"	80	"31-May-2019 11:11:10"	5699.6372	52	9	2	1	"wheel_11"	"2"	35.5311	1469.066	1	839.7593	108	5706.1503	17	33	9	13	11	16	16	2	-5	-7
"197"	"09_B"	80	"31-May-2019 11:11:20"	5709.6914	53	9	2	1	"wheel_06"	"3"	50	905.2564	1	882.7251	150	5715.7021	17	33	9	13	11	16	16	-0.83	0	0.83
"198"	"09_B"	80	"31-May-2019 11:11:31"	5720.7492	54	9	2	1	"wheel_08"	"2"	36.9963	1487.8203	1	933.7676	216	5727.2858	17	33	9	13	11	16	16	0	-5	-5
"199"	"09_B"	80	"31-May-2019 11:11:46"	5735.1343	55	10	1	2	"wheel_10"	"1"	61.9048	1456.1785	1	920.4452	210	5741.6892	17	33	9	13	11	16	16	0.83	5	4.17
"200"	"09_B"	80	"31-May-2019 11:11:56"	5745.1915	56	10	1	2	"wheel_11"	"2"	30.5861	1942.7746	1	813.5743	108	5752.1754	17	33	9	13	11	16	16	2	-5	-7
"201"	"09_B"	80	"31-May-2019 11:12:06"	5755.2486	57	10	1	2	"wheel_09"	"3"	50	1440.8779	1	865.1559	144	5761.7369	17	33	9	13	11	16	16	1	0	-1
"202"	"09_B"	80	"31-May-2019 11:12:16"	5765.2894	58	10	1	2	"wheel_12"	"3"	50.1832	1460.0925	1	1017.857	300	5771.8655	17	33	9	13	11	16	16	1.67	0	-1.67
"203"	"09_B"	80	"31-May-2019 11:12:26"	5775.3463	59	10	1	2	"wheel_08"	"2"	37.5458	1523.7146	1	943.8297	216	5781.9517	17	33	9	13	11	16	16	0	-5	-5
"204"	"09_B"	80	"31-May-2019 11:12:37"	5786.4165	60	10	1	2	"wheel_06"	"3"	50	826.9635	1	856.8278	150	5792.3268	17	33	9	13	11	16	16	-0.83	0	0.83
"205"	"09_B"	80	"31-May-2019 11:12:51"	5800.7727	61	11	2	1	"wheel_08"	"1"	60.989	1623.769	1	783.9038	72	5807.4957	17	33	9	13	11	16	16	0	5	5
"206"	"09_B"	80	"31-May-2019 11:13:01"	5810.8279	62	11	2	1	"wheel_10"	"3"	50	1010.2885	1	1036.0707	330	5816.9607	17	33	9	13	11	16	16	0.83	0	-0.83
"207"	"09_B"	80	"31-May-2019 11:13:11"	5820.887	63	11	2	1	"wheel_11"	"2"	33.8828	1933.2107	1	836.5046	108	5827.9188	17	33	9	13	11	16	16	2	-5	-7
"208"	"09_B"	80	"31-May-2019 11:13:21"	5830.9564	64	11	2	1	"wheel_12"	"1"	63.37	1657.7983	1	812.1489	90	5837.777	17	33	9	13	11	16	16	1.67	5	3.33
"209"	"09_B"	80	"31-May-2019 11:13:32"	5841.0204	65	11	2	1	"wheel_01"	"3"	50	592.2084	1	789.943	72	5846.7197	17	33	9	13	11	16	16	-1	0	1
"210"	"09_B"	80	"31-May-2019 11:13:43"	5852.1014	66	11	2	1	"wheel_07"	"3"	50	941.4435	1	984.0778	270	5858.1816	17	33	9	13	11	16	16	0.83	0	-0.83
"211"	"09_B"	80	"31-May-2019 11:13:57"	5866.4977	67	12	2	1	"wheel_11"	"3"	50	527.478	1	747.8174	36	5872.1427	17	33	9	13	11	16	16	2	0	-2
"212"	"09_B"	80	"31-May-2019 11:14:07"	5876.5511	68	12	2	1	"wheel_09"	"1"	63.0037	1323.9207	1	1004.3194	288	5883.0178	17	33	9	13	11	16	16	1	5	4
"213"	"09_B"	80	"31-May-2019 11:14:17"	5886.5925	69	12	2	1	"wheel_07"	"2"	34.6154	2076.0221	1	764.4391	30	5893.742	17	33	9	13	11	16	16	0.83	-5	-5.83
"214"	"09_B"	80	"31-May-2019 11:14:27"	5896.6493	70	12	2	1	"wheel_03"	"1"	60.6227	2090.1768	1	1039.5704	330	5903.7974	17	33	9	13	11	16	16	-1.67	5	6.67
"215"	"09_B"	80	"31-May-2019 11:14:37"	5906.7048	71	12	2	1	"wheel_12"	"1"	59.707	3342.7979	1	821.8728	90	5915.1706	17	33	9	13	11	16	16	1.67	5	3.33
"216"	"09_B"	80	"31-May-2019 11:14:48"	5917.7792	72	12	2	1	"wheel_08"	"3"	50	1467.488	1	1045.3416	324	5924.3513	17	33	9	13	11	16	16	0	0	0
"217"	"09_B"	73	"31-May-2019 11:20:14"	6243.7454	73	13	2	1	"wheel_05"	"3"	50	1040.778	1	818.326	108	6249.8873	17	33	9	13	11	16	16	0	0	0
"218"	"09_B"	73	"31-May-2019 11:20:24"	6253.7891	74	13	2	1	"wheel_06"	"1"	59.8901	1584.686	1	759.3862	30	6260.4312	17	33	9	13	11	16	16	-0.83	5	5.83
"219"	"09_B"	73	"31-May-2019 11:20:34"	6263.8432	75	13	2	1	"wheel_01"	"2"	38.0952	1889.6109	1	996.5048	288	6270.8401	17	33	9	13	11	16	16	-1	-5	-4
"220"	"09_B"	73	"31-May-2019 11:20:44"	6273.8842	76	13	2	1	"wheel_10"	"2"	38.2784	2176.6924	1	781.3743	60	6281.1438	17	33	9	13	11	16	16	0.83	-5	-5.83
"221"	"09_B"	73	"31-May-2019 11:20:54"	6283.9486	77	13	2	1	"wheel_02"	"3"	50	991.4601	1	838.3447	108	6290.0632	17	33	9	13	11	16	16	-2	0	2
"222"	"09_B"	73	"31-May-2019 11:21:06"	6295.0141	78	13	2	1	"wheel_04"	"2"	42.3077	1855.4903	1	830.6507	120	6301.973	17	33	9	13	11	16	16	-0.83	-5	-4.17
"223"	"09_B"	73	"31-May-2019 11:21:20"	6309.4168	79	14	1	2	"wheel_05"	"2"	41.9414	1546.8906	1	1052.2967	324	6316.1458	17	33	9	13	11	16	16	0	-5	-5
"224"	"09_B"	73	"31-May-2019 11:21:30"	6319.4578	80	14	1	2	"wheel_02"	"1"	58.9744	1921.6356	1	752.787	36	6326.4878	17	33	9	13	11	16	16	-2	5	7
"225"	"09_B"	73	"31-May-2019 11:21:40"	6329.5146	81	14	1	2	"wheel_03"	"2"	39.7436	1642.2611	1	819.6999	90	6336.2943	17	33	9	13	11	16	16	-1.67	-5	-3.33
"226"	"09_B"	73	"31-May-2019 11:21:50"	6339.5687	82	14	1	2	"wheel_06"	"1"	63.7363	1474.7239	1	751.035	30	6346.4583	17	33	9	13	11	16	16	-0.83	5	5.83
"227"	"09_B"	73	"31-May-2019 11:22:00"	6349.6124	83	14	1	2	"wheel_04"	"3"	50	709.3068	1	735.9663	30	6355.4578	17	33	9	13	11	16	16	-0.83	0	0.83
"228"	"09_B"	73	"31-May-2019 11:22:11"	6360.6856	84	14	1	2	"wheel_09"	"2"	42.3077	1855.0782	1	745.7748	36	6367.7185	17	33	9	13	11	16	16	1	-5	-6
"229"	"09_B"	73	"31-May-2019 11:22:26"	6375.0719	85	15	2	2	"wheel_12"	"1"	62.6374	2123.5341	1	820.7723	90	6382.335	17	33	9	13	11	16	16	1.67	5	3.33
"230"	"09_B"	73	"31-May-2019 11:22:36"	6385.1247	86	15	2	2	"wheel_08"	"1"	60.989	2123.242	1	781.4158	72	6392.36	17	33	9	13	11	16	16	0	5	5
"231"	"09_B"	73	"31-May-2019 11:22:46"	6395.1699	87	15	2	2	"wheel_07"	"3"	50	1010.3395	1	998.7551	270	6401.3179	17	33	9	13	11	16	16	0.83	0	-0.83
"232"	"09_B"	73	"31-May-2019 11:22:56"	6405.2267	88	15	2	2	"wheel_01"	"3"	50	941.7965	1	794.9022	72	6411.4249	17	33	9	13	11	16	16	-1	0	1
"233"	"09_B"	73	"31-May-2019 11:23:06"	6415.2675	89	15	2	2	"wheel_11"	"2"	39.5604	1943.1064	1	825.3917	108	6422.377	17	33	9	13	11	16	16	2	-5	-7
"234"	"09_B"	73	"31-May-2019 11:23:17"	6426.3401	90	15	2	2	"wheel_10"	"3"	50	930.8476	1	1057.161	330	6432.3653	17	33	9	13	11	16	16	0.83	0	-0.83
"235"	"09_B"	73	"31-May-2019 11:23:31"	6440.7114	91	16	1	2	"wheel_05"	"2"	37.7289	2075.7858	1	1033.034	324	6447.9275	17	33	9	13	11	16	16	0	-5	-5
"236"	"09_B"	73	"31-May-2019 11:23:41"	6450.7674	92	16	1	2	"wheel_07"	"1"	61.1722	1907.7927	1	849.7678	120	6457.8097	17	33	9	13	11	16	16	0.83	5	4.17
"237"	"09_B"	73	"31-May-2019 11:23:51"	6460.808	93	16	1	2	"wheel_03"	"3"	50	992.913	1	958.8997	240	6466.9772	17	33	9	13	11	16	16	-1.67	0	1.67
"238"	"09_B"	73	"31-May-2019 11:24:01"	6470.8654	94	16	1	2	"wheel_02"	"2"	39.1941	1650.0505	1	981.7244	252	6477.6131	17	33	9	13	11	16	16	-2	-5	-3
"239"	"09_B"	73	"31-May-2019 11:24:11"	6480.9184	95	16	1	2	"wheel_04"	"1"	60.4396	1607.9765	1	1018.0994	300	6487.7018	17	33	9	13	11	16	16	-0.83	5	5.83
"240"	"09_B"	73	"31-May-2019 11:24:22"	6491.9789	96	16	1	2	"wheel_01"	"1"	60.6227	1875.9039	1	904.9377	180	6499.0501	17	33	9	13	11	16	16	-1	5	6
"241"	"09_B"	73	"31-May-2019 11:24:37"	6506.3792	97	17	2	1	"wheel_02"	"2"	39.011	2009.2543	1	980.1282	252	6513.5135	17	33	9	13	11	16	16	-2	-5	-3
"242"	"09_B"	73	"31-May-2019 11:24:47"	6516.4223	98	17	2	1	"wheel_04"	"1"	63.37	1460.3273	1	1017.5603	300	6523.0339	17	33	9	13	11	16	16	-0.83	5	5.83
"243"	"09_B"	73	"31-May-2019 11:24:57"	6526.4796	99	17	2	1	"wheel_01"	"1"	61.5385	1890.4547	1	890.4524	180	6533.4864	17	33	9	13	11	16	16	-1	5	6
"244"	"09_B"	73	"31-May-2019 11:25:07"	6536.537	100	17	2	1	"wheel_05"	"2"	38.2784	1302.8988	1	1041.3647	324	6542.9133	17	33	9	13	11	16	16	0	-5	-5
"245"	"09_B"	73	"31-May-2019 11:25:17"	6546.5938	101	17	2	1	"wheel_03"	"3"	49.8168	1307.459	1	972.9463	240	6553.013	17	33	9	13	11	16	16	-1.67	0	1.67
"246"	"09_B"	73	"31-May-2019 11:25:28"	6557.6503	102	17	2	1	"wheel_07"	"1"	63.5531	1509.7743	1	843.8701	120	6564.214	17	33	9	13	11	16	16	0.83	5	4.17
"247"	"09_B"	73	"31-May-2019 11:25:43"	6572.0134	103	18	1	2	"wheel_08"	"3"	50	805.71	1	1034.147	324	6577.9026	17	33	9	13	11	16	16	0	0	0
"248"	"09_B"	73	"31-May-2019 11:25:53"	6582.0445	104	18	1	2	"wheel_03"	"1"	60.989	1375.5378	1	1042.2364	330	6588.5427	17	33	9	13	11	16	16	-1.67	5	6.67
"249"	"09_B"	73	"31-May-2019 11:26:03"	6592.1016	105	18	1	2	"wheel_07"	"2"	39.011	1537.2852	1	754.3484	30	6598.742	17	33	9	13	11	16	16	0.83	-5	-5.83
"250"	"09_B"	73	"31-May-2019 11:26:13"	6602.1421	106	18	1	2	"wheel_12"	"1"	59.707	2043.2906	1	805.5204	90	6609.3454	17	33	9	13	11	16	16	1.67	5	3.33
"251"	"09_B"	73	"31-May-2019 11:26:23"	6612.1989	107	18	1	2	"wheel_09"	"1"	60.0733	1759.7398	1	1015.6468	288	6619.0207	17	33	9	13	11	16	16	1	5	4
"252"	"09_B"	73	"31-May-2019 11:26:34"	6623.2851	108	18	1	2	"wheel_11"	"3"	50	891.1684	1	753.344	36	6629.2395	17	33	9	13	11	16	16	2	0	-2
"253"	"09_B"	73	"31-May-2019 11:26:48"	6637.6586	109	19	2	2	"wheel_06"	"3"	50	1058.2545	1	878.7662	150	6643.7928	17	33	9	13	11	16	16	-0.83	0	0.83
"254"	"09_B"	73	"31-May-2019 11:26:58"	6647.7123	110	19	2	2	"wheel_08"	"2"	42.674	1541.4906	1	923.5267	216	6654.373	17	33	9	13	11	16	16	0	-5	-5
"255"	"09_B"	73	"31-May-2019 11:27:08"	6657.7561	111	19	2	2	"wheel_10"	"1"	62.6374	2600.3694	1	944.1841	210	6665.3995	17	33	9	13	11	16	16	0.83	5	4.17
"256"	"09_B"	73	"31-May-2019 11:27:18"	6667.7966	112	19	2	2	"wheel_12"	"3"	50	874.8081	1	1026.5959	300	6673.7947	17	33	9	13	11	16	16	1.67	0	-1.67
"257"	"09_B"	73	"31-May-2019 11:27:28"	6677.8542	113	19	2	2	"wheel_11"	"2"	41.3919	1404.7378	1	815.4486	108	6684.3824	17	33	9	13	11	16	16	2	-5	-7
"258"	"09_B"	73	"31-May-2019 11:27:39"	6688.9267	114	19	2	2	"wheel_09"	"3"	50	988.3126	1	877.2528	144	6694.9851	17	33	9	13	11	16	16	1	0	-1
"259"	"09_B"	73	"31-May-2019 11:27:54"	6703.297	115	20	2	2	"wheel_08"	"3"	50	642.7458	1	1056.9472	324	6709.0647	17	33	9	13	11	16	16	0	0	0
"260"	"09_B"	73	"31-May-2019 11:28:04"	6713.3539	116	20	2	2	"wheel_09"	"1"	63.37	1454.68	1	1007.8304	288	6719.8574	17	33	9	13	11	16	16	1	5	4
"261"	"09_B"	73	"31-May-2019 11:28:14"	6723.3945	117	20	2	2	"wheel_07"	"2"	39.011	2143.8555	1	741.4245	30	6730.6099	17	33	9	13	11	16	16	0.83	-5	-5.83
"262"	"09_B"	73	"31-May-2019 11:28:24"	6733.4519	118	20	2	2	"wheel_11"	"3"	50	1124.5432	1	767.2787	36	6739.6576	17	33	9	13	11	16	16	2	0	-2
"263"	"09_B"	73	"31-May-2019 11:28:34"	6743.5065	119	20	2	2	"wheel_03"	"1"	63.1868	1693.1693	1	1046.478	330	6750.3179	17	33	9	13	11	16	16	-1.67	5	6.67
"264"	"09_B"	73	"31-May-2019 11:28:45"	6754.582	120	20	2	2	"wheel_12"	"1"	39.1941	1650.7609	1	812.9596	90	6761.3776	17	33	9	13	11	16	16	1.67	5	3.33
"265"	"09_B"	73	"31-May-2019 11:28:59"	6768.9833	121	21	1	1	"wheel_02"	"3"	50	2077.2456	1	826.1368	108	6776.1831	17	33	9	13	11	16	16	-2	0	2
